x-axis,1
second,Volt
-9.8000E-03,+70.9480E-03
-9.7900E-03,+70.9329E-03
-9.7800E-03,+70.8576E-03
-9.7700E-03,+70.6988E-03
-9.7600E-03,+70.5189E-03
-9.7500E-03,+70.4304E-03
-9.7400E-03,+70.3842E-03
-9.7300E-03,+70.2455E-03
-9.7200E-03,+70.0535E-03
-9.7100E-03,+69.8867E-03
-9.7000E-03,+69.8525E-03
-9.6900E-03,+69.7500E-03
-9.6800E-03,+69.5792E-03
-9.6700E-03,+69.3390E-03
-9.6600E-03,+69.2355E-03
-9.6500E-03,+69.1641E-03
-9.6400E-03,+69.0113E-03
-9.6300E-03,+68.7681E-03
-9.6200E-03,+68.5983E-03
-9.6100E-03,+68.4455E-03
-9.6000E-03,+68.3400E-03
-9.5900E-03,+68.1249E-03
-9.5800E-03,+67.8968E-03
-9.5700E-03,+67.7390E-03
-9.5600E-03,+67.6184E-03
-9.5500E-03,+67.4505E-03
-9.5400E-03,+67.2073E-03
-9.5300E-03,+66.9772E-03
-9.5200E-03,+66.8546E-03
-9.5100E-03,+66.6787E-03
-9.5000E-03,+66.4103E-03
-9.4900E-03,+66.1500E-03
-9.4800E-03,+65.9410E-03
-9.4700E-03,+65.8435E-03
-9.4600E-03,+65.6133E-03
-9.4500E-03,+65.3601E-03
-9.4400E-03,+65.0525E-03
-9.4300E-03,+64.8837E-03
-9.4200E-03,+64.6907E-03
-9.4100E-03,+64.4053E-03
-9.4000E-03,+64.0937E-03
-9.3900E-03,+63.8857E-03
-9.3800E-03,+63.6927E-03
-9.3700E-03,+63.4264E-03
-9.3600E-03,+63.1370E-03
-9.3500E-03,+62.8123E-03
-9.3400E-03,+62.6445E-03
-9.3300E-03,+62.4264E-03
-9.3200E-03,+62.1018E-03
-9.3100E-03,+61.7671E-03
-9.3000E-03,+61.5008E-03
-9.2900E-03,+61.2777E-03
-9.2800E-03,+60.9973E-03
-9.2700E-03,+60.6827E-03
-9.2600E-03,+60.3259E-03
-9.2500E-03,+60.1038E-03
-9.2400E-03,+59.8646E-03
-9.2300E-03,+59.5169E-03
-9.2200E-03,+59.1601E-03
-9.2100E-03,+58.8546E-03
-9.2000E-03,+58.6415E-03
-9.1900E-03,+58.3430E-03
-9.1800E-03,+57.9802E-03
-9.1700E-03,+57.6264E-03
-9.1600E-03,+57.3339E-03
-9.1500E-03,+57.0686E-03
-9.1400E-03,+56.7380E-03
-9.1300E-03,+56.3752E-03
-9.1200E-03,+56.0606E-03
-9.1100E-03,+55.7691E-03
-9.1000E-03,+55.4606E-03
-9.0900E-03,+55.0847E-03
-9.0800E-03,+54.6988E-03
-9.0700E-03,+54.3943E-03
-9.0600E-03,+54.1269E-03
-9.0500E-03,+53.7671E-03
-9.0400E-03,+53.3400E-03
-9.0300E-03,+53.0204E-03
-9.0200E-03,+52.7430E-03
-9.0100E-03,+52.3782E-03
-9.0000E-03,+51.9882E-03
-8.9900E-03,+51.6063E-03
-8.9800E-03,+51.3591E-03
-8.9700E-03,+51.0194E-03
-8.9600E-03,+50.6385E-03
-8.9500E-03,+50.2646E-03
-8.9400E-03,+49.9490E-03
-8.9300E-03,+49.6355E-03
-8.9200E-03,+49.2958E-03
-8.9100E-03,+48.9169E-03
-8.9000E-03,+48.5309E-03
-8.8900E-03,+48.1953E-03
-8.8800E-03,+47.8887E-03
-8.8700E-03,+47.5490E-03
-8.8600E-03,+47.1380E-03
-8.8500E-03,+46.7872E-03
-8.8400E-03,+46.5028E-03
-8.8300E-03,+46.1812E-03
-8.8200E-03,+45.8204E-03
-8.8100E-03,+45.3601E-03
-8.8000E-03,+45.0686E-03
-8.7900E-03,+44.7380E-03
-8.7800E-03,+44.4023E-03
-8.7700E-03,+44.0083E-03
-8.7600E-03,+43.6767E-03
-8.7500E-03,+43.3701E-03
-8.7400E-03,+43.0556E-03
-8.7300E-03,+42.6907E-03
-8.7200E-03,+42.3128E-03
-8.7100E-03,+42.0023E-03
-8.7000E-03,+41.6968E-03
-8.6900E-03,+41.3822E-03
-8.6800E-03,+40.9922E-03
-8.6700E-03,+40.6455E-03
-8.6600E-03,+40.3742E-03
-8.6500E-03,+40.0385E-03
-8.6400E-03,+39.6907E-03
-8.6300E-03,+39.3420E-03
-8.6200E-03,+39.0043E-03
-8.6100E-03,+38.7149E-03
-8.6000E-03,+38.3852E-03
-8.5900E-03,+38.0385E-03
-8.5800E-03,+37.7390E-03
-8.5700E-03,+37.4596E-03
-8.5600E-03,+37.1430E-03
-8.5500E-03,+36.8375E-03
-8.5400E-03,+36.4968E-03
-8.5300E-03,+36.2485E-03
-8.5200E-03,+36.0093E-03
-8.5100E-03,+35.7199E-03
-8.5000E-03,+35.3802E-03
-8.4900E-03,+35.0616E-03
-8.4800E-03,+34.8264E-03
-8.4700E-03,+34.5500E-03
-8.4600E-03,+34.2656E-03
-8.4500E-03,+33.9581E-03
-8.4400E-03,+33.7189E-03
-8.4300E-03,+33.4546E-03
-8.4200E-03,+33.2154E-03
-8.4100E-03,+32.9259E-03
-8.4000E-03,+32.6465E-03
-8.3900E-03,+32.4535E-03
-8.3800E-03,+32.1852E-03
-8.3700E-03,+31.9440E-03
-8.3600E-03,+31.6546E-03
-8.3500E-03,+31.4556E-03
-8.3400E-03,+31.2405E-03
-8.3300E-03,+31.0194E-03
-8.3200E-03,+30.7450E-03
-8.3100E-03,+30.5319E-03
-8.3000E-03,+30.3701E-03
-8.2900E-03,+30.1631E-03
-8.2800E-03,+29.9038E-03
-8.2700E-03,+29.7108E-03
-8.2600E-03,+29.5008E-03
-8.2500E-03,+29.3249E-03
-8.2400E-03,+29.1360E-03
-8.2300E-03,+28.9721E-03
-8.2200E-03,+28.7340E-03
-8.2100E-03,+28.6033E-03
-8.2000E-03,+28.4355E-03
-8.1900E-03,+28.2184E-03
-8.1800E-03,+28.0747E-03
-8.1700E-03,+27.8817E-03
-8.1600E-03,+27.7530E-03
-8.1500E-03,+27.5812E-03
-8.1400E-03,+27.4033E-03
-8.1300E-03,+27.2606E-03
-8.1200E-03,+27.1179E-03
-8.1100E-03,+27.0194E-03
-8.1000E-03,+26.8726E-03
-8.0900E-03,+26.6787E-03
-8.0800E-03,+26.5611E-03
-8.0700E-03,+26.4606E-03
-8.0600E-03,+26.3370E-03
-8.0500E-03,+26.2144E-03
-8.0400E-03,+26.0857E-03
-8.0300E-03,+25.9963E-03
-8.0200E-03,+25.9169E-03
-8.0100E-03,+25.7993E-03
