x-axis,1
second,Volt
-9.8000E-03,+76.5091E-03
-9.7900E-03,+76.4589E-03
-9.7800E-03,+76.4589E-03
-9.7700E-03,+76.3785E-03
-9.7600E-03,+76.4589E-03
-9.7500E-03,+76.4589E-03
-9.7400E-03,+76.4589E-03
-9.7300E-03,+76.2880E-03
-9.7200E-03,+76.3383E-03
-9.7100E-03,+76.4589E-03
-9.7000E-03,+76.4589E-03
-9.6900E-03,+76.2076E-03
-9.6800E-03,+76.2076E-03
-9.6700E-03,+76.4589E-03
-9.6600E-03,+76.4890E-03
-9.6500E-03,+76.4589E-03
-9.6400E-03,+76.2076E-03
-9.6300E-03,+76.2076E-03
-9.6200E-03,+76.4589E-03
-9.6100E-03,+76.6498E-03
-9.6000E-03,+76.4589E-03
-9.5900E-03,+76.2076E-03
-9.5800E-03,+76.3885E-03
-9.5700E-03,+76.7101E-03
-9.5600E-03,+76.4589E-03
-9.5500E-03,+76.2076E-03
-9.5400E-03,+76.4589E-03
-9.5300E-03,+76.7101E-03
-9.5200E-03,+76.4589E-03
-9.5100E-03,+76.2076E-03
-9.5000E-03,+76.2076E-03
-9.4900E-03,+76.4187E-03
-9.4800E-03,+76.5393E-03
-9.4700E-03,+76.2076E-03
-9.4600E-03,+76.2981E-03
-9.4500E-03,+76.2579E-03
-9.4400E-03,+76.7101E-03
-9.4300E-03,+76.7101E-03
-9.4200E-03,+76.4589E-03
-9.4100E-03,+76.4589E-03
-9.4000E-03,+76.4589E-03
-9.3900E-03,+76.6498E-03
-9.3800E-03,+76.4589E-03
-9.3700E-03,+76.4388E-03
-9.3600E-03,+76.2679E-03
-9.3500E-03,+76.6096E-03
-9.3400E-03,+76.5694E-03
-9.3300E-03,+76.2076E-03
-9.3200E-03,+76.2076E-03
-9.3100E-03,+76.4589E-03
-9.3000E-03,+76.4589E-03
-9.2900E-03,+76.2981E-03
-9.2800E-03,+76.3383E-03
-9.2700E-03,+76.2880E-03
-9.2600E-03,+76.6699E-03
-9.2500E-03,+76.7101E-03
-9.2400E-03,+76.4991E-03
-9.2300E-03,+76.3684E-03
-9.2200E-03,+76.4589E-03
-9.2100E-03,+76.7101E-03
-9.2000E-03,+76.7101E-03
-9.1900E-03,+76.7001E-03
-9.1800E-03,+76.6800E-03
-9.1700E-03,+76.7101E-03
-9.1600E-03,+76.7101E-03
-9.1500E-03,+76.4589E-03
-9.1400E-03,+76.4589E-03
-9.1300E-03,+76.4589E-03
-9.1200E-03,+76.6900E-03
-9.1100E-03,+76.6498E-03
-9.1000E-03,+76.4589E-03
-9.0900E-03,+76.5694E-03
-9.0800E-03,+76.7101E-03
-9.0700E-03,+76.7101E-03
-9.0600E-03,+76.4689E-03
-9.0500E-03,+76.4589E-03
-9.0400E-03,+76.7101E-03
-9.0300E-03,+76.7101E-03
-9.0200E-03,+76.6297E-03
-9.0100E-03,+76.4589E-03
-9.0000E-03,+76.4589E-03
-8.9900E-03,+76.7101E-03
-8.9800E-03,+76.6297E-03
-8.9700E-03,+76.4589E-03
-8.9600E-03,+76.4589E-03
-8.9500E-03,+76.5091E-03
-8.9400E-03,+76.7101E-03
-8.9300E-03,+76.7101E-03
-8.9200E-03,+76.4589E-03
-8.9100E-03,+76.7101E-03
-8.9000E-03,+76.7101E-03
-8.8900E-03,+76.7704E-03
-8.8800E-03,+76.7101E-03
-8.8700E-03,+76.4790E-03
-8.8600E-03,+76.7101E-03
-8.8500E-03,+76.8609E-03
-8.8400E-03,+76.4589E-03
-8.8300E-03,+76.4589E-03
-8.8200E-03,+76.4589E-03
-8.8100E-03,+76.7001E-03
-8.8000E-03,+76.7101E-03
-8.7900E-03,+76.7101E-03
-8.7800E-03,+76.5795E-03
-8.7700E-03,+76.5393E-03
-8.7600E-03,+76.6699E-03
-8.7500E-03,+76.4589E-03
-8.7400E-03,+76.4589E-03
-8.7300E-03,+76.4589E-03
-8.7200E-03,+76.7101E-03
-8.7100E-03,+76.7101E-03
-8.7000E-03,+76.7101E-03
-8.6900E-03,+76.7101E-03
-8.6800E-03,+76.4589E-03
-8.6700E-03,+76.7805E-03
-8.6600E-03,+76.8508E-03
-8.6500E-03,+76.6096E-03
-8.6400E-03,+76.6498E-03
-8.6300E-03,+76.7302E-03
-8.6200E-03,+76.4990E-03
-8.6100E-03,+76.6498E-03
-8.6000E-03,+76.3081E-03
-8.5900E-03,+76.7101E-03
-8.5800E-03,+76.4589E-03
-8.5700E-03,+76.4890E-03
-8.5600E-03,+76.7001E-03
-8.5500E-03,+76.4589E-03
-8.5400E-03,+76.7101E-03
-8.5300E-03,+76.7101E-03
-8.5200E-03,+76.6297E-03
-8.5100E-03,+76.6699E-03
-8.5000E-03,+76.4589E-03
-8.4900E-03,+76.7503E-03
-8.4800E-03,+76.7101E-03
-8.4700E-03,+76.4589E-03
-8.4600E-03,+76.5493E-03
-8.4500E-03,+76.5091E-03
-8.4400E-03,+76.7101E-03
-8.4300E-03,+76.6800E-03
-8.4200E-03,+76.5694E-03
-8.4100E-03,+76.5694E-03
-8.4000E-03,+76.7101E-03
-8.3900E-03,+76.6498E-03
-8.3800E-03,+76.4790E-03
-8.3700E-03,+76.4388E-03
-8.3600E-03,+76.7101E-03
-8.3500E-03,+76.7101E-03
-8.3400E-03,+76.5996E-03
-8.3300E-03,+76.7101E-03
-8.3200E-03,+76.4890E-03
-8.3100E-03,+76.9614E-03
-8.3000E-03,+76.7101E-03
-8.2900E-03,+76.4589E-03
-8.2800E-03,+76.5795E-03
-8.2700E-03,+76.7101E-03
-8.2600E-03,+76.7101E-03
-8.2500E-03,+76.7101E-03
-8.2400E-03,+76.4589E-03
-8.2300E-03,+76.4589E-03
-8.2200E-03,+76.5795E-03
-8.2100E-03,+76.4589E-03
-8.2000E-03,+76.4589E-03
-8.1900E-03,+76.4689E-03
-8.1800E-03,+76.7101E-03
-8.1700E-03,+76.7101E-03
-8.1600E-03,+76.5694E-03
-8.1500E-03,+76.4589E-03
-8.1400E-03,+76.7101E-03
-8.1300E-03,+76.9614E-03
-8.1200E-03,+76.4990E-03
-8.1100E-03,+76.4589E-03
-8.1000E-03,+76.4589E-03
-8.0900E-03,+76.7101E-03
-8.0800E-03,+76.8508E-03
-8.0700E-03,+76.4890E-03
-8.0600E-03,+76.4689E-03
-8.0500E-03,+76.7101E-03
-8.0400E-03,+76.7101E-03
-8.0300E-03,+76.7201E-03
-8.0200E-03,+76.5393E-03
-8.0100E-03,+76.7101E-03
